year,month,day,WSPD,WVHT,DPD,ATMP
1997,1,29,11.85084541,1.788849105,6.506892583,6.121074879
1997,1,30,11.09384058,1.022608696,5.503478261,7.214673913
1997,1,31,6.897222222,1.59825,9.132375,6.838888889
1997,2,1,6.736111111,1.168541667,9.038958333,7.997222222
1997,2,2,3.690277778,0.960208333,10.85208333,11.65277778
1997,2,3,3.795531401,0.932693237,10.78921498,10.98894928
1997,2,4,9.158816425,1.598125,7.885625,11.54679952
1997,2,5,8.411111111,1.531597222,7.459444444,16.35833333
1997,2,6,7.885144928,1.105851449,6.146086957,8.266123188
1997,2,7,6.838586957,0.883676471,8.582352941,9.566485507
1997,2,8,9.126388889,1.565838509,6.425186335,10.5125
1997,2,9,10.34975845,2.681315789,10.71953947,3.989371981
1997,2,10,5.946376812,1.908695652,12.05282609,3.241364734
1997,2,11,8.006944444,1.663068182,9.877916667,2.441666667
1997,2,12,2.756944444,1.000625,9.996875,5.701388889
1997,2,13,9.805555556,1.503541667,9.604083333,6.368055556
1997,2,14,10.98333333,1.955119048,7.548154762,13.81111111
1997,2,15,5.125,1.794375,8.994791667,9.184722222
1997,2,16,5.651751208,1.019625,7.955375,6.498429952
1997,2,17,8.881944444,1.238223684,7.504758772,6.241666667
1997,2,18,4.872524155,0.993043478,8.291304348,6.745591787
1997,2,19,7.536111111,0.846422925,10.77164032,14.79365942
1997,2,20,6.865277778,0.778621795,9.477964744,13.38333333
1997,2,21,8.665277778,1.025098039,7.276642157,16.12638889
1997,2,22,10.56111111,1.306041667,7.768958333,17.83194444
1997,2,23,8.708333333,1.333065476,6.518988095,9.597222222
1997,2,24,4.004649758,0.785525362,8.413686594,9.96147343
1997,2,25,7.231944444,0.944305556,7.013055556,9.168055556
1997,2,26,7.238224638,0.910253623,7.552427536,12.39142512
1997,2,27,10.94166667,0.656086957,8.011304348,18.87361111
1997,2,28,7.976086957,0.808095238,7.985,18.1843599
1997,3,1,5.126570048,0.777058824,7.628193277,17.49082126
1997,3,2,9.654166667,0.792083333,6.685,20.20277778
1997,3,3,7.875,0.947708333,7.143541667,17.32638889
1997,3,4,7.844444444,1.516041667,8.250833333,11.36388889
1997,3,5,4.308333333,1.428660714,9.687559524,13.22638889
1997,3,6,11.39921498,1.280173913,8.406811594,16.60917874
1997,3,7,7.651690821,0.855217391,6.720217391,9.551147343
1997,3,8,6.098611111,0.798695652,7.170217391,13.2875
1997,3,9,9.425,1.362780797,7.062663043,12.04583333
1997,3,10,8.459661836,1.281691919,8.510959596,15.87916667
1997,3,11,4.466847826,1.198521739,10.26847826,15.75956302
1997,3,12,8.992089372,1.346235178,7.951581028,11.12028986
1997,3,13,5.985084541,0.985697464,8.426050725,11.26370773
1997,3,14,13.06394928,1.619484848,6.359636364,16.62222222
1997,3,15,9.834722222,2.3325,9.185952381,13.54166667
1997,3,16,6.858333333,1.410652174,8.028958333,7.411111111
1997,3,17,4.2875,0.852101449,9.007563406,8.602536232
1997,3,18,5.056944444,0.61805383,11.57699793,14.33888889
1997,3,19,6.963888889,1.030979532,6.510745614,13.44305556
1997,3,20,7.345048309,1.6,9.489184783,9.386533816
1997,3,21,3.326932367,0.940833333,9.377275641,13.22022947
1997,3,22,7.321557971,0.734583333,7.254583333,17.0192029
1997,3,23,10.00181159,1.522272727,6.706409091,9.691062802
1997,3,24,7.863888889,1.062259615,6.492900641,9.869444444
1997,3,25,8.725241546,0.999953416,6.929580745,12.52022947
1997,3,26,11.18846618,1.379583333,7.102916667,17.69347826
1997,3,27,5.870833333,1.046304348,7.919130435,13.39583333
1997,3,28,4.043055556,0.708645833,7.464479167,17.06932367
1997,3,29,9.180072464,0.983458333,6.940125,19.86431159
1997,3,30,5.07928744,0.878649886,7.642814645,16.53086298
1997,3,31,10.96111111,1.141611842,6.444013158,15.1
1997,4,1,16.33707729,2.872952899,8.747826087,8.643357488
1997,4,2,9.241666667,3.014347826,12.19782609,11.12125604
1997,4,3,5.030555556,1.59375,12.15395833,13.08888889
1997,4,4,6.666666667,1.304057971,11.89093297,16.15555556
1997,4,5,6.086111111,0.88861413,10.19530797,17.10555556
1997,4,6,7.189794686,0.70571558,8.918342391,19.34311594
1997,4,7,9.463888889,0.981041667,7.900416667,20.80972222
1997,4,8,9.045833333,1.230763889,6.4025,14.7875
1997,4,9,7.929166667,1.072375,6.77925,12.70277778
1997,4,10,8.930555556,1.590425725,7.042572464,6.316666667
1997,4,11,4.651388889,0.80125,7.543125,10.37222222
1997,4,12,10.5817029,0.837459239,6.99611413,16.872343
1997,4,13,8.831944444,1.83673913,9.666956522,19.03888889
1997,4,14,10.34444444,1.590570652,7.173813406,11.975
1997,4,15,6.718055556,0.912827381,7.717767857,11.63888889
1997,4,16,5.072282609,0.639337121,7.174356061,13.90458937
1997,4,17,6.483091787,0.757130435,6.804032609,16.90030193
1997,4,18,12.17222222,1.466809211,6.175942982,9.975
1997,4,19,11.12222222,1.48625,7.225833333,13.06944444
1997,4,20,5.138768116,1.229565217,9.025434783,13.17288647
1997,4,21,5.398611111,1.067797619,10.34345238,15.98888889
1997,4,22,5.916666667,1.14365942,8.270591787,14.76992754
1997,4,23,8.615546772,1.229972222,7.3205,13.60494071
1997,4,24,9.9,2.095238095,9.184047619,10.25555556
1997,4,25,5.639321789,1.689455882,10.73407353,14.36300505
1997,4,26,3.9897343,1.388043478,12.08304348,14.08520531
1997,4,27,6.70531401,1.235425725,10.53785326,15.58448068
1997,4,28,11.67361111,1.696195652,8.11826087,19.81944444
1997,4,29,9.261111111,1.610059524,7.709375,15.09166667
1997,4,30,3.898611111,1.054791667,8.362708333,13.52083333
1997,5,1,8.306691919,0.842636364,7.371121212,19.69128788
1997,5,2,8.943780193,1.076533816,6.354589372,16.76322464
1997,5,3,9.931944444,0.810458333,7.896708333,19.77777778
1997,5,4,8.994049188,0.926916667,6.12825,17.07669082
1997,5,5,5.244444444,0.572159091,8.301625,15.96388889
1997,5,6,9.772463768,0.862738095,8.158222222,18.97391304
1997,5,7,7.208333333,0.91,5.999545455,16.79722222
1997,5,8,5.572222222,0.567916667,5.492367424,17.33472222
1997,5,9,8.794565217,0.618695652,5.38736413,20.647343
1997,5,10,9.1022343,0.96984472,8.11510352,15.9053744
1997,5,11,7.922222222,0.787527174,7.989085145,14.29027778
1997,5,12,7.452777778,0.562556936,6.998115942,18.72916667
1997,5,13,7.136111111,0.892619048,6.961761905,18.81111111
1997,5,14,5.463768116,0.942995169,8.201413043,17.73913043
1997,5,15,9.936231884,1.027034314,7.213627451,21.76394928
1997,5,16,9.545833333,1.219479167,7.061770833,17.22638889
1997,5,17,6.543055556,0.650744048,6.991279762,19.54166667
1997,5,18,6.500603865,0.779298419,7.738171937,21.40283816
1997,5,19,9.456944444,0.694791667,8.465416667,23.24722222
1997,5,20,9.118961353,0.780909091,7.181818182,22.49661836
1997,5,21,7.729045894,1.229,6.451125,18.1673913
1997,5,22,6.191666667,0.803030303,6.007462121,16.81805556
1997,5,23,4.145707071,0.618375,6.388416667,17.58320707
1997,5,24,4.777777778,0.550444664,7.412035573,20.20833333
1997,5,25,9.264141414,0.770909091,8.937386364,22.28143939
1997,5,26,9.902958937,0.522272727,10.24272727,21.7923913
1997,5,27,12.57777778,2.40126087,7.274521739,17.20972222
1997,5,28,12.81763285,2.377743271,8.802608696,15.25621981
1997,5,29,9.059722222,1.77375,10.04873106,17.77361111
1997,5,30,6.576388889,1.544,8.752541667,18.58611111
1997,5,31,4.282954545,1.1940625,8.306875,18.70542929
1997,6,1,5.322222222,1.003541667,8.320104167,21.75277778
1997,6,2,6.473611111,1.2490625,8.346666667,22.12083333
1997,6,3,6.705253623,1.11825,7.842833333,19.36443237
1997,6,4,11.94698068,2.2475,9.955,15.23164251
1997,6,5,10.61050725,2.481497585,11.74280193,14.5375
1997,6,6,11.37155797,2.147380952,11.20043651,16.93248792
1997,6,7,12.94359903,1.768,10.332,15.24396135
1997,6,8,11.39583333,1.624375,9.9625,14.29444444
1997,6,9,8.572222222,1.20625,9.8775,14.46666667
1997,6,10,5.126388889,1.057529762,9.52702381,17.85138889
1997,6,11,2.794444444,0.747041667,9.598041667,20.56527778
1997,6,12,4.1147343,0.605072464,10.79993961,21.57711353
1997,6,13,7.398067633,0.666180556,10.89958333,23.23134058
1997,6,14,8.030797101,0.918224638,8.847898551,22.78460145
1997,6,15,6.251388889,0.889097222,6.605347222,20.37916667
1997,6,16,6.981944444,1.024583333,7.137791667,19.26388889
1997,6,17,4.65,0.864147727,8.673901515,22.0375
1997,6,18,7.496799517,0.737986111,8.913125,24.88888889
1997,6,19,8.511594203,0.402380952,10.76666667,24.02318841
1997,6,20,3.868961353,0.552020202,8.877878788,23.50386473
1997,6,21,3.349577295,0.430266798,9.359565217,24.72300725
1997,6,22,5.943055556,0.421866029,8.926196172,25.67222222
1997,6,23,5.490277778,0.479604743,8.49944664,24.85833333
1997,6,24,3.847916667,0.618695652,8.495217391,25.225
1997,6,25,5.655887681,0.643157895,8.65,26.07971014
1997,6,26,9.65625,1.1,5.56,26.27083333
1997,6,27,6.264583333,1.077058824,5.87,24.83541667
1997,6,28,6.773550725,0.820869565,5.871304348,24.42382246
1997,6,29,7.358333333,0.818541667,5.371458333,24.45555556
1997,6,30,6.926630435,1.034090909,5.93342803,24.68919082
1997,7,1,4.552475845,1.058913043,7.269130435,24.77439614
1997,7,2,3.818055556,0.967872807,8.084890351,24.64861111
1997,7,3,3.806702899,0.834375,8.581875,25.79939614
1997,7,4,7.125,0.703416667,6.784791667,27.16600242
1997,7,5,8.552777778,0.952065217,8.376304348,26.83333333
1997,7,6,5.576388889,0.722708333,6.715625,24.92916667
1997,7,7,4.854166667,0.615069444,10.39222222,26.37361111
1997,7,8,3.841062802,0.485958333,10.26945833,25.85211353
1997,7,9,4.643626482,0.520351967,9.628592133,26.06250549
1997,7,10,4.844444444,0.606875,8.241607143,26.01527778
1997,7,11,8.120471014,0.956055901,5.929627329,24.46793478
1997,7,12,7.736111111,1.088229167,7.039583333,24.01805556
1997,7,13,4.608635266,0.807608696,8.171086957,24.47892512
1997,7,14,4.055555556,0.853695652,7.457391304,25.25277778
1997,7,15,6.064492754,0.635681818,7.203390152,26.97167874
1997,7,16,7.3625,0.637806324,7.92256917,27.40138889
1997,7,17,5.679166667,0.633125,9.463333333,26.05972222
1997,7,18,7.051388889,0.63625,9.089166667,27.325
1997,7,19,7.882608696,0.683095238,7.974047619,27
1997,7,20,4.771859903,0.721754658,7.781925466,26.68345411
1997,7,21,4.672222222,0.725416667,6.848523551,27.0375
1997,7,22,8.254901961,0.529117647,8.918529412,27.60980392
1997,7,23,5.713888889,0.735416667,7.217916667,26.21944444
1997,7,24,8.777272727,0.571578947,6.453684211,27.01957071
1997,7,25,4.745833333,1.097156863,7.033529412,23.1875
1997,7,26,3.462016908,0.946936759,8.586195652,23.88405797
1997,7,27,3.477777778,0.810178571,7.937678571,26.12361111
1997,7,28,7.775,0.703136646,8.367546584,28.02916667
1997,7,29,8.10307971,1.105,8.020416667,26.82421498
1997,7,30,6.998106061,0.896630435,7.038488142,23.96540404
1997,7,31,8.765277778,1.128882576,5.816439394,23.04166667
1997,8,1,7.005555556,1.115181159,7.09495471,23.78194444
1997,8,2,3.947222222,0.736969697,7.176628788,24.69583333
1997,8,3,5.073611111,0.553541667,9.29,26.06944444
1997,8,4,6.315277778,0.612619048,7.782619048,26.63472222
1997,8,5,4.030072464,0.664644269,7.338438735,24.21262077
1997,8,6,5.729166667,0.618663043,7.247206522,23.77222222
1997,8,7,7.844444444,0.902291667,5.772291667,24.35
1997,8,8,7.358333333,1.117916667,6.879583333,23.6
1997,8,9,4.493167702,0.829803313,7.888478261,24.38812974
1997,8,10,5.347222222,0.951458333,9.375416667,25.21527778
1997,8,11,4.681400966,0.865652174,7.770869565,24.69027778
1997,8,12,3.1625,0.621666667,7.9825,25.83611111
1997,8,13,5.051388889,0.544375,7.409166667,27.20694444
1997,8,14,8.480555556,0.70475,6.330333333,27.60138889
1997,8,15,5.993055556,0.727745098,6.065392157,26.99722222
1997,8,16,7.787983092,0.355217391,8.372173913,27.99746377
1997,8,17,9.170355731,0.302,9.798,27.99492754
1997,8,18,10.28985507,0.95825,7.74775,27.7201087
1997,8,19,6.070833333,1.032562112,6.669130435,24.46944444
1997,8,20,7.540096618,0.882391304,7.240434783,25.97047101
1997,8,21,6.100702679,0.836868687,6.293383838,25.42450044
1997,8,22,3.160326087,0.79373913,7.776858696,25.17506039
1997,8,23,4.483585859,0.704583333,7.802348485,24.11893939
1997,8,24,5.244115064,0.636828063,7.540237154,23.97154699
1997,8,25,7.984782609,1.192844203,7.588288043,24.41539855
1997,8,26,6.583333333,1.089990942,7.409384058,23.60972222
1997,8,27,7.090277778,0.975,7.951339286,23.95694444
1997,8,28,5.3125,1.123511905,8.041220238,24.26111111
1997,8,29,3.3375,0.751458333,7.91875,25.36527778
1997,8,30,5.773067633,0.660266798,7.962341897,24.64390097
1997,8,31,4.130555556,0.567916667,9.03625,25.62638889
1997,9,1,4.805555556,0.558541667,9.057708333,26.40972222
1997,9,2,4.650966184,0.75307971,7.690471014,26.33103865
1997,9,3,3.464855072,0.602536232,7.226974638,25.94450483
1997,9,4,12.88194444,2.093791667,6.976291667,20.41388889
1997,9,5,6.502777778,1.335742754,7.081947464,19.75555556
1997,9,6,3.140277778,0.663809524,7.834672619,22.42777778
1997,9,7,5.434299517,0.554003623,11.27141304,23.89124396
1997,9,8,6.301388889,0.984166667,12.98479167,25.04583333
1997,9,9,4.723007246,1.138065476,11.61955357,25.15934343
1997,9,10,6.23544686,1.301067194,12.57639328,24.98683575
1997,9,11,8.616666667,1.136958333,11.035625,24.00833333
1997,9,12,6.102838164,1.215681818,11.62949495,24.8147343
1997,9,13,4.427958937,1.016948052,11.40016234,24.65736715
1997,9,14,3.739855072,0.779290618,10.45502288,24.38109903
1997,9,15,4.3875,0.659375,10.78291667,24.38055556
1997,9,16,3.539794686,0.646677019,11.39335404,23.96938406
1997,9,17,3.683272947,0.572644928,10.22296196,24.50754831
1997,9,18,3.033333333,0.467686404,10.46219298,24.72361111
1997,9,19,3.464190821,0.459182195,8.558167702,24.9406401
1997,9,20,5.305555556,0.401414141,8.508383838,25.99305556
1997,9,21,10.62705314,1.650291667,8.026333333,22.12560386
1997,9,22,7.14384058,1.248035714,8.148363095,20.5160628
1997,9,23,3.791666667,0.708352273,7.968484848,24.24583333
1997,9,24,8.284722222,1.041785714,6.614880952,22.075
1997,9,25,5.789339043,1.048227273,6.677393939,21.52709157
1997,9,26,5.094625604,0.731833333,7.763375,20.50464976
1997,9,27,9.009722222,0.849791667,6.979791667,23.12777778
1997,9,28,10.03333333,1.762357955,7.187556818,25.05555556
1997,9,29,9.184848485,1.1775,7.616818182,23.6977657
1997,9,30,7.738888889,0.650800866,7.233549784,23.61527778
1997,10,1,5.047222222,0.664136364,5.858454545,22.69861111
1997,10,2,8.002777778,1.068913043,5.857272727,18.29027778
1997,10,3,3.966666667,0.618333333,7.877291667,18.51805556
1997,10,4,2.571014493,0.472013889,9.753472222,21.69830918
1997,10,5,3.658333333,0.402058824,10.14807487,23.15
1997,10,6,3.283333333,0.524434524,11.20964286,23.91527778
1997,10,7,3.401388889,0.580504386,9.830526316,24.23611111
1997,10,8,4.748611111,0.602798913,8.272173913,23.81666667
1997,10,9,3.758585859,0.720954545,7.652045455,24.08295455
1997,10,10,4.029347826,0.800690537,10.36694373,23.9660628
1997,10,11,6.559722222,0.881994048,9.736011905,22.81944444
1997,10,12,6.951388889,1.005486111,9.781666667,20.78888889
1997,10,13,4.329166667,0.824791667,9.869166667,22.64027778
1997,10,14,3.710688406,0.620059524,9.660505952,23.40621981
1997,10,15,5.995652174,0.641723602,8.081444099,21.25791063
1997,10,16,8.249396135,1.249791667,7.700208333,17.71292271
1997,10,17,7.007669082,1.496187291,9.840936455,19.42403382
1997,10,18,6.919021739,1.411915114,8.423944099,18.87826087
1997,10,19,11.09166667,2.046951754,8.167686404,18.05
1997,10,20,8.726751208,2.615172101,11.54269928,15.47282609
1997,10,21,4.673369565,1.887391304,12.62478261,16.75815217
1997,10,22,6.275,1.390075758,12.38570076,15.58055556
1997,10,23,5.770833333,1.047934783,8.920978261,12.57083333
1997,10,24,4.230555556,0.621666667,8.013958333,14.85694444
1997,10,25,6.666666667,1.013625,7.38225,20.00138889
1997,10,26,6.11489899,0.993727273,5.861045455,19.74255051
1997,10,27,9.873665224,1.643863636,8.052954545,22.2024531
1997,10,28,8.931884058,1.51888587,7.23740942,12.75911836
1997,10,29,2.620833333,0.718541667,7.295208333,12.94722222
1997,10,30,3.1125,0.486010101,9.084419192,15.78055556
1997,10,31,5.604166667,0.573791667,7.674958333,19.17777778
1997,11,1,7.216161616,1.368333333,6.934583333,20.03686869
1997,11,2,8.638888889,1.543263889,8.8775,20.24583333
1997,11,3,6.676388889,1.129791667,9.003541667,18.3875
1997,11,4,5.830555556,0.835863095,8.452857143,17.55
1997,11,5,8.042210145,0.938097826,6.900797101,14.50471014
1997,11,6,10.00694444,1.275238095,5.794285714,16.25555556
1997,11,7,6.162137681,1.76928744,9.691014493,16.34263285
1997,11,8,5.458333333,1.551041667,10.17104167,11.61666667
1997,11,9,8.4875,1.189208333,9.372125,12.12638889
1997,11,10,3.613888889,0.883162055,7.669160079,14.50277778
1997,11,11,4.204166667,0.721011905,7.121428571,14.37222222
1997,11,12,3.028442029,0.576931818,9.730511364,13.33508454
1997,11,13,7.659722222,0.508142857,9.57347619,13.66527778
1997,11,14,6.761111111,1.806961722,8.591722488,16.44444444
1997,11,15,7.270833333,1.497889493,9.625932971,11.31388889
1997,11,16,8.220580808,1.184772727,9.140151515,10.00542929
1997,11,17,6.560416667,1.289090909,6.765909091,6.65625
1997,11,18,2.575,0.711111111,6.887777778,8.316666667
1997,11,19,4.695833333,0.590526316,6.691052632,9.535416667
1997,11,20,4.554166667,0.615263158,6.408947368,12.10416667
1997,11,21,4.60326087,0.663333333,7.413333333,16.02064394
1997,11,22,8.95625,1.597692308,7.582307692,19.72916667
1997,11,23,4.645833333,1.149285714,7.748571429,17.10208333
1997,11,24,9.41044686,1.280803571,6.363511905,9.539371981
1997,11,25,5.943599034,1.278586957,6.997597826,6.349879227
1997,11,26,7.069625604,0.644797101,9.041521739,11.09456522
1997,11,27,8.88647343,1.062272727,7.429227273,14.31123188
1997,11,28,4.301268116,0.726056548,7.70639881,14.61268116
1997,11,29,4.730555556,0.597027972,11.06104895,15.5030303
1997,11,30,7.453623188,0.762453416,12.02282609,16.96086957
1997,12,1,9.938888889,1.589220779,8.141645022,13.14444444
1997,12,2,7.885534695,1.743231225,8.28798419,8.328661616
1997,12,3,3.660688406,0.800461957,6.725339674,10.57687198
1997,12,4,6.773128019,0.898858696,8.674673913,16.45718599
1997,12,5,7.452294686,0.920227273,7.860681818,12.6785628
1997,12,6,8.918055556,1.114402174,6.13923913,5.145833333
1997,12,7,8.172161836,0.772416667,5.072666667,3.410144928
1997,12,8,4.130555556,0.722618577,5.610800395,6.091666667
1997,12,9,4.679347826,0.561833333,5.652666667,9.135386473
1997,12,10,5.076388889,0.62797619,6.950357143,12.02638889
1997,12,11,6.002838164,0.885130435,7.89773913,9.661654589
1997,12,12,5.736111111,1.091666667,8.445833333,9.477777778
1997,12,13,3.598611111,1.05422619,10.81235119,8.133333333
1997,12,14,7.991062802,1.314583333,11.354375,7.373248792
1997,12,15,10.875,1.600486111,6.757916667,8.394444444
1997,12,16,10.04172705,1.37673913,7.075,10.65954106
1997,12,17,6.575422705,1.419703947,9.213026316,11.11950483
1997,12,18,4.510531401,1.221083333,8.639958333,9.025966184
1997,12,19,4.022222222,0.882666667,8.448625,10.06527778
1997,12,20,6.410990338,0.656277174,9.006639493,11.91286232
1997,12,21,8.300505051,0.853772727,9.359818182,10.43510101
1997,12,22,9.397403382,1.066956522,5.703043478,11.53266908
1997,12,23,7.632850242,1.190119048,8.021428571,10.85501208
1997,12,24,5.547222222,0.8475,7.350208333,10.82083333
1997,12,25,8.630676329,1.14375,7.560416667,16.24263285
1997,12,26,3.327777778,1.163916667,10.55320833,12.14722222
1997,12,27,5.861111111,0.828125,10.90666667,10.94444444
1997,12,28,11.07777778,2.370555556,8.953541667,5.036111111
1997,12,29,7.301388889,1.599983974,9.669983974,7.591666667
1997,12,30,13.7593599,1.850562201,10.09497608,6.530676329
1997,12,31,9.623611111,1.164393116,10.35020833,5.123611111
1998,1,1,7.798913043,1.350914855,7.05879529,1.173671498
1998,1,2,6.796135266,0.618194444,7.901444444,6.70307971
1998,1,3,4.970284365,0.3825,9.181,11.73347058
1998,1,4,3.433333333,0.566875,9.92125,13.875
1998,1,5,4.425120773,0.881086957,9.837246377,14.5513285
1998,1,6,5.313888889,1.049347826,9.964782609,17.51431159
1998,1,7,7.523309179,0.785,9.877916667,17.30772947
1998,1,8,10.20416667,1.585625,9.176875,17.85833333
1998,1,9,8.530736715,1.244130435,8.452608696,16.07035024
1998,1,10,4.833333333,1.04,8.883666667,11.34722222
1998,1,11,3.158514493,0.780978261,9.198043478,10.24607488
1998,1,12,3.818055556,0.690852273,11.33609848,10.32222222
1998,1,13,5.3875,0.706904762,11.53761905,13.81111111
1998,1,14,9.952113527,1.539945652,6.974769022,8.938768116
1998,1,15,8.6875,1.600208333,6.365,12.47222222
1998,1,16,5.375,1.513333333,8.510724638,13.20555556
1998,1,17,6.398413483,2.308095238,9.608095238,6.768714317
1998,1,18,7.442572464,1.871521739,11.37399758,7.66660628
1998,1,19,7.247041063,1.718375,12.74970833,6.861413043
1998,1,20,8.984601449,1.934347826,10.44043478,5.327958937
1998,1,21,5.868599034,1.53826087,8.68326087,4.34178744
1998,1,22,5.568055556,1.655869565,13.37217391,7.084178744
1998,1,23,9.9625,1.652681159,10.69449275,14.11944444
1998,1,24,5.452777778,2.504166667,10.17541667,11.74166667
1998,1,25,7.543055556,1.737291667,9.566180556,6.276388889
1998,1,26,4.287247475,1.030714286,8.487261905,7.001893939
1998,1,27,10.14444444,0.997391304,6.403478261,11.05
1998,1,28,10.8218599,3.454305556,11.29902778,9.980555556
1998,1,29,9.172222222,3.457105263,12.91207895,7.3625
1998,1,30,5.080555556,1.475625,12.014375,9.390277778
1998,1,31,8.9,1.19,5.88,5.566666667
1998,2,1,6.577777778,1.1975,10.10475,5.363888889
1998,2,2,5.661111111,1.287909699,11.27934783,8.334722222
1998,2,3,8.09571256,1.656662404,11.73567775,10.38786232
1998,2,4,12.32638889,2.504444444,10.36333333,13.92916667
1998,2,5,8.55839372,3.213409091,11.36272727,8.761714976
1998,2,6,8.84520202,3.045602241,12.30337535,5.568560606
1998,2,7,9.930555556,2.313839286,11.8291369,6.784722222
1998,2,8,15.02916667,2.914166667,10.04,6.973611111
1998,2,9,11.1125,2.442083333,11.94416667,6.620833333
1998,2,10,6.723611111,1.962166667,13.172125,7.118055556
1998,2,11,5.354166667,1.429166667,12.98479167,11.08194444
1998,2,12,10.22125604,1.679166667,11.009375,12.53737923
1998,2,13,5.646376812,1.285041667,9.206541667,8.633333333
1998,2,14,6.963345411,0.883478261,8.187826087,6.500603865
1998,2,15,8.490217391,1.572717391,7.863913043,5.101811594
1998,2,16,9.901388889,1.078333333,6.625,9.373611111
1998,2,17,13.17977053,1.78,8.661578947,13.38665459
1998,2,18,8.612016908,1.853782609,9.816782609,13.78870773
1998,2,19,7.001388889,1.308541667,9.160208333,10.91944444
1998,2,20,4.043055556,0.692898551,10.47108696,11.10972222
1998,2,21,5.086111111,0.569166667,9.847708333,10.81666667
1998,2,22,5.479726614,0.591666667,9.34,9.51215964
1998,2,23,10.71328502,1.211818182,6.193636364,11.99752415
1998,2,24,12.32868357,1.619057971,8.587173913,8.887198068
1998,2,25,10.93888889,1.704782609,8.101521739,11.38472222
1998,2,26,6.011292271,1.257584541,8.333357488,9.728442029
1998,2,27,3.454166667,0.9925,12.74395833,11.08055556
1998,2,28,4.8875,0.871041667,12.03708333,14.67777778
1998,3,1,4.743055556,0.675652174,12.33608696,12.31256039
1998,3,2,3.854589372,0.779538043,10.69293478,9.62192029
1998,3,3,6.683333333,1.382916667,10.18791667,8.634722222
1998,3,4,6.469142512,0.972916667,9.255694444,7.442934783
1998,3,5,4.183333333,0.611875,8.504375,9.356944444
1998,3,6,7.234506556,0.490952381,12.75095238,8.462318841
1998,3,7,7.494082126,0.749130435,10.40608696,12.22306763
1998,3,8,7.444444444,1.293541667,8.450208333,14.7
1998,3,9,13.24178744,1.203913043,9.119565217,17.04559179
1998,3,10,10.0864899,1.552181818,9.921,10.67575758
1998,3,11,8.940277778,1.485142544,7.016535088,3.366485507
1998,3,12,7.519263285,1.332262846,6.869604743,1.574214976
1998,3,13,4.282323232,0.806136364,9.397272727,3.593434343
1998,3,14,6.850905797,0.621413043,11.59280797,8.734782609
1998,3,15,8.068115942,0.990181159,5.773913043,8.837681159
1998,3,16,7.952777778,0.83625,5.881041667,7.375
1998,3,17,10.11038647,0.946521739,5.120869565,7.541666667
1998,3,18,8.964190821,1.049130435,6.552608696,14.67222222
1998,3,19,10.25277778,0.9275,8.04,16.14166667
1998,3,20,4.82020202,1.639545455,10.15090909,11.24570707
1998,3,21,8.8,1.299565217,8.473913043,13.37361111
1998,3,22,7.401871981,1.390248447,9.305217391,9.080797101
1998,3,23,5.034541063,1.127294686,9.847149758,8.882487923
1998,3,24,4.095833333,1.047916667,9.507083333,9.290277778
1998,3,25,7.091666667,0.781666667,9.045833333,9.1375
1998,3,26,5.419444444,0.770625,9.045625,13.60972222
1998,3,27,7.174494949,0.470454545,8.924090909,17.5645202
1998,3,28,6.195833333,0.428333333,9.062916667,17.68888889
1998,3,29,8.104830918,0.428695652,8.776521739,18.73490338
1998,3,30,6.870833333,0.695416667,9.575,18.00277778
1998,3,31,8.466666667,0.51,8.33,20.23333333
1998,4,1,8.695833333,0.495833333,7.788333333,20.03333333
1998,4,2,7.788636364,0.881212121,7.248409091,19.33989899
1998,4,3,6.772161836,0.913873518,7.011857708,16.3915404
1998,4,4,10.37179952,1.183787879,8.738106061,15.24788647
1998,4,5,10.85694444,2.858541667,10.43302083,8.895833333
1998,4,6,4.440217391,1.449071146,11.18190711,11.75150966
1998,4,7,5.011231884,0.832608696,10.28956522,14.43556763
1998,4,8,8.703557312,0.505454545,10.08090909,18.6555336
1998,4,9,9.582850242,0.545,12.51863636,18.80555556
1998,4,10,7.474214976,1.317083333,9.464583333,13.74202899
1998,4,11,8.47192029,1.150434783,10.37043478,10.65259662
1998,4,12,8.206944444,1.534128788,9.061875,10.89027778
1998,4,13,5.773611111,1.837121212,11.11645833,11.17361111
1998,4,14,6.258333333,1.960559211,12.93964912,14.94027778
1998,4,15,7.389267677,0.970416667,11.48083333,15.84646465
1998,4,16,6.862741546,0.844166667,8.980208333,17.88188406
1998,4,17,9.875,0.56375,8.41375,19.38611111
1998,4,18,8.509118357,0.749565217,6.854347826,15.86660628
1998,4,19,7.598913043,0.764375,6.627083333,17.26413043
1998,4,20,7.333514493,1.238695652,7.164347826,16.58556763
1998,4,21,9.495075758,0.822083333,8.943333333,13.71060606
1998,4,22,9.976871981,1.349230769,6.272307692,14.42801932
1998,4,23,8.414432367,1.969583333,9.053333333,11.9884058
1998,4,24,5.826388889,1.234861111,9.024305556,14.31527778
1998,4,25,7.241364734,0.443913043,9.586086957,17.39402174
1998,4,26,7.947222222,0.371666667,10.55833333,18.75694444
1998,4,27,10.07916667,0.752916667,8.485416667,16.13888889
1998,4,28,7.676388889,0.73625,6.51125,11.61388889
1998,4,29,5.539141414,0.89256993,8.010961538,13.31174242
1998,4,30,7.733333333,0.41,9.09,18.2
1998,5,1,9.087801932,0.702272727,7.909545455,18.1182971
